job_title,company,category,skills,skills_list,salary,experience_level
Stage manager,Lee-Johnson,Software,Machine Learning,['Machine Learning'],72000.0,Senior Level
Conference centre manager,Boone-Walls,Finance,Python,['Python'],75000.0,Mid Level
"Administrator, Civil Service",Young and Sons,Software,"Machine Learning, AWS, SQL, Python","['Machine Learning', 'AWS', 'SQL', 'Python']",119000.0,Mid Level
Scientific laboratory technician,"Nielsen, Kline and Mason",Education,Teaching,['Teaching'],70000.0,Entry Level
Ophthalmologist,Kirk-Estrada,Manufacturing,"Supply Chain, Production Planning, Quality Control","['Supply Chain', 'Production Planning', 'Quality Control']",59000.0,Senior Level
Public librarian,Pennington-Price,Finance,"Financial Modeling, Excel","['Financial Modeling', 'Excel']",114000.0,Senior Level
Associate Professor,Jones-Hughes,Healthcare,"Medical Research, Pharmaceuticals","['Medical Research', 'Pharmaceuticals']",98000.0,Senior Level
Jewellery designer,Sutton Inc,Finance,"Excel, Python","['Excel', 'Python']",115000.0,Entry Level
Barrister,"Reynolds, Watson and Spencer",Education,"Teaching, Research, EdTech","['Teaching', 'Research', 'EdTech']",107000.0,Entry Level
Careers information officer,Walker-Clayton,Finance,"Risk Analysis, Python, Financial Modeling, Excel","['Risk Analysis', 'Python', 'Financial Modeling', 'Excel']",53000.0,Mid Level
Manufacturing systems engineer,Callahan-Payne,Retail,"Customer Service, Merchandising","['Customer Service', 'Merchandising']",72000.0,Entry Level
Restaurant manager,"Reyes, Dillon and Moran",Healthcare,Medical Research,['Medical Research'],115000.0,Senior Level
"Programmer, applications",Caldwell PLC,Education,Teaching,['Teaching'],46000.0,Senior Level
Petroleum engineer,Donovan and Sons,Manufacturing,"Production Planning, Quality Control, Supply Chain","['Production Planning', 'Quality Control', 'Supply Chain']",141000.0,Mid Level
Arboriculturist,Hughes-Phillips,Software,"AWS, C++, React, Python","['AWS', 'C++', 'React', 'Python']",92000.0,Entry Level
Personnel officer,Perry and Sons,Software,"Python, AWS, C++","['Python', 'AWS', 'C++']",131000.0,Mid Level
Immigration officer,Martin and Sons,Marketing,Google Ads,['Google Ads'],73000.0,Entry Level
Comptroller,"Robinson, Simmons and Shea",Retail,Customer Service,['Customer Service'],67000.0,Entry Level
Publishing rights manager,Bailey and Sons,Retail,"Sales, Customer Service","['Sales', 'Customer Service']",123000.0,Senior Level
"Geologist, engineering",Obrien-Wright,Finance,"Risk Analysis, Python, SQL","['Risk Analysis', 'Python', 'SQL']",134000.0,Entry Level
Ceramics designer,Clark-Obrien,Software,"C++, Machine Learning, React","['C++', 'Machine Learning', 'React']",146000.0,Senior Level
Television/film/video producer,"Guzman, Rodriguez and Martinez",Marketing,"Market Research, Social Media, SEO, Content Writing","['Market Research', 'Social Media', 'SEO', 'Content Writing']",97000.0,Mid Level
"Designer, fashion/clothing",Dixon Ltd,Manufacturing,"Production Planning, Supply Chain, Quality Control","['Production Planning', 'Supply Chain', 'Quality Control']",141000.0,Mid Level
Outdoor activities/education manager,"Moore, Levy and Macdonald",Manufacturing,"Quality Control, Production Planning, Supply Chain","['Quality Control', 'Production Planning', 'Supply Chain']",76000.0,Mid Level
Solicitor,"Jones, Gallegos and Brown",Marketing,"Market Research, Content Writing","['Market Research', 'Content Writing']",119000.0,Mid Level
"Engineer, civil (contracting)","Pearson, Spears and Nash",Retail,Customer Service,['Customer Service'],42000.0,Entry Level
Air traffic controller,Davis Ltd,Software,"SQL, AWS, C++, React","['SQL', 'AWS', 'C++', 'React']",43000.0,Senior Level
Drilling engineer,Potts Inc,Software,Python,['Python'],64000.0,Mid Level
Fitness centre manager,Boyd-Romero,Marketing,"Social Media, Market Research","['Social Media', 'Market Research']",117000.0,Entry Level
"Engineer, building services",Mosley-Herring,Retail,"Sales, Merchandising, Customer Service","['Sales', 'Merchandising', 'Customer Service']",94000.0,Entry Level
"Psychologist, clinical",Mccullough-Gilbert,Marketing,"Content Writing, Google Ads, SEO, Social Media","['Content Writing', 'Google Ads', 'SEO', 'Social Media']",41000.0,Senior Level
Arts development officer,Boyd and Sons,Finance,"Python, Excel, SQL","['Python', 'Excel', 'SQL']",50000.0,Senior Level
International aid/development worker,Long-Frank,Software,"Python, Machine Learning, React","['Python', 'Machine Learning', 'React']",52000.0,Mid Level
Geoscientist,Wood Group,Retail,"Merchandising, Sales, Customer Service","['Merchandising', 'Sales', 'Customer Service']",74000.0,Senior Level
Chiropodist,Thomas and Sons,Education,"Curriculum Design, Teaching, EdTech","['Curriculum Design', 'Teaching', 'EdTech']",148000.0,Senior Level
Data processing manager,"Rosales, Jenkins and Logan",Software,"Machine Learning, SQL, Python, C++","['Machine Learning', 'SQL', 'Python', 'C++']",80000.0,Entry Level
Clinical psychologist,Collins and Sons,Healthcare,"Pharmaceuticals, Patient Care, Medical Research","['Pharmaceuticals', 'Patient Care', 'Medical Research']",62000.0,Mid Level
Communications engineer,"Rodriguez, Norton and Carpenter",Retail,"Merchandising, Sales, Customer Service","['Merchandising', 'Sales', 'Customer Service']",124000.0,Entry Level
Bookseller,Rodriguez-Ross,Retail,"Merchandising, Customer Service, Sales","['Merchandising', 'Customer Service', 'Sales']",72000.0,Senior Level
"Restaurant manager, fast food","Nguyen, Gibbs and Barnett",Retail,Customer Service,['Customer Service'],98000.0,Mid Level
Lobbyist,Cervantes PLC,Education,"EdTech, Teaching, Curriculum Design, Research","['EdTech', 'Teaching', 'Curriculum Design', 'Research']",146000.0,Entry Level
Haematologist,Harris LLC,Manufacturing,"Production Planning, Quality Control, Supply Chain","['Production Planning', 'Quality Control', 'Supply Chain']",143000.0,Senior Level
"Radiographer, therapeutic",Suarez and Sons,Marketing,"SEO, Social Media, Google Ads, Content Writing","['SEO', 'Social Media', 'Google Ads', 'Content Writing']",72000.0,Entry Level
Futures trader,"James, Smith and Mcdaniel",Software,React,['React'],70000.0,Entry Level
Hydrologist,"Schmidt, Nichols and Montoya",Finance,"Financial Modeling, Excel, Python","['Financial Modeling', 'Excel', 'Python']",147000.0,Senior Level
"Scientist, research (maths)",Bowman LLC,Retail,"Customer Service, Sales","['Customer Service', 'Sales']",144000.0,Entry Level
"Conservation officer, historic buildings",Lloyd and Sons,Marketing,"Market Research, Content Writing","['Market Research', 'Content Writing']",113000.0,Mid Level
Interior and spatial designer,"Moore, Oliver and Mitchell",Education,"Curriculum Design, Teaching, EdTech","['Curriculum Design', 'Teaching', 'EdTech']",132000.0,Entry Level
Medical technical officer,"Velazquez, Richardson and Cantu",Manufacturing,"Quality Control, Production Planning","['Quality Control', 'Production Planning']",125000.0,Entry Level
"Programmer, applications",Anderson-Richardson,Software,AWS,['AWS'],70000.0,Entry Level
Data processing manager,Morrison Ltd,Healthcare,"Pharmaceuticals, Patient Care, Nursing, Medical Research","['Pharmaceuticals', 'Patient Care', 'Nursing', 'Medical Research']",68000.0,Entry Level
Fashion designer,"Johnson, Garrison and Bates",Education,"Teaching, Curriculum Design","['Teaching', 'Curriculum Design']",55000.0,Entry Level
Archivist,"Morris, Murphy and Norton",Retail,"Sales, Customer Service, Merchandising","['Sales', 'Customer Service', 'Merchandising']",101000.0,Senior Level
Television camera operator,Hunt Ltd,Marketing,"Social Media, SEO, Google Ads","['Social Media', 'SEO', 'Google Ads']",123000.0,Entry Level
"Buyer, industrial",Ward Group,Software,"React, Machine Learning","['React', 'Machine Learning']",86000.0,Mid Level
Ceramics designer,Logan-Martin,Education,Teaching,['Teaching'],65000.0,Mid Level
Educational psychologist,"Murphy, Willis and Howard",Manufacturing,"Quality Control, Supply Chain, Production Planning","['Quality Control', 'Supply Chain', 'Production Planning']",116000.0,Entry Level
"Physicist, medical",Jordan Ltd,Retail,"Merchandising, Sales","['Merchandising', 'Sales']",53000.0,Senior Level
IT sales professional,"Moore, Dickerson and Mueller",Finance,"Financial Modeling, SQL, Excel","['Financial Modeling', 'SQL', 'Excel']",105000.0,Senior Level
Commercial horticulturist,Castillo and Sons,Education,EdTech,['EdTech'],66000.0,Entry Level
Commercial/residential surveyor,Jimenez and Sons,Marketing,"SEO, Google Ads","['SEO', 'Google Ads']",142000.0,Entry Level
Market researcher,Beltran-Carpenter,Retail,"Sales, Merchandising","['Sales', 'Merchandising']",114000.0,Mid Level
Horticultural consultant,Mclean-Gibbs,Finance,"Excel, Python, Financial Modeling, SQL","['Excel', 'Python', 'Financial Modeling', 'SQL']",141000.0,Mid Level
Solicitor,Harrison-Mcmahon,Marketing,Social Media,['Social Media'],142000.0,Senior Level
Ambulance person,"Silva, Lane and Collier",Software,"C++, Java, SQL","['C++', 'Java', 'SQL']",132000.0,Mid Level
IT trainer,Jackson-Lin,Marketing,Content Writing,['Content Writing'],119000.0,Mid Level
"Engineer, land",Yang Inc,Finance,"Python, Excel","['Python', 'Excel']",73000.0,Entry Level
Trade union research officer,"Bentley, Jackson and Lane",Manufacturing,"Supply Chain, Quality Control","['Supply Chain', 'Quality Control']",127000.0,Entry Level
"Designer, furniture",Dominguez LLC,Manufacturing,Production Planning,['Production Planning'],113000.0,Senior Level
Environmental education officer,Baldwin Group,Education,"Curriculum Design, EdTech, Research","['Curriculum Design', 'EdTech', 'Research']",131000.0,Senior Level
Hotel manager,"Wood, Robbins and Wilson",Education,"Research, Curriculum Design","['Research', 'Curriculum Design']",58000.0,Entry Level
Recycling officer,Edwards-Wright,Software,"Java, SQL","['Java', 'SQL']",136000.0,Entry Level
Pharmacologist,Arnold-Martin,Education,Teaching,['Teaching'],41000.0,Mid Level
Occupational hygienist,Murray and Sons,Healthcare,"Medical Research, Pharmaceuticals, Nursing, Patient Care","['Medical Research', 'Pharmaceuticals', 'Nursing', 'Patient Care']",46000.0,Mid Level
Mechanical engineer,Beard Inc,Software,"Machine Learning, Python, React","['Machine Learning', 'Python', 'React']",91000.0,Mid Level
Insurance claims handler,Miranda-Elliott,Retail,"Customer Service, Sales, Merchandising","['Customer Service', 'Sales', 'Merchandising']",116000.0,Entry Level
Meteorologist,Watkins-Dawson,Software,"Java, C++, React","['Java', 'C++', 'React']",116000.0,Mid Level
Retail manager,Glover-Henry,Finance,"Python, SQL, Excel","['Python', 'SQL', 'Excel']",86000.0,Mid Level
Arboriculturist,Baker PLC,Education,"Curriculum Design, Teaching, Research","['Curriculum Design', 'Teaching', 'Research']",117000.0,Entry Level
Air traffic controller,Carroll LLC,Retail,Merchandising,['Merchandising'],115000.0,Entry Level
Recycling officer,Fuentes Ltd,Software,"Python, Java, React, C++","['Python', 'Java', 'React', 'C++']",56000.0,Entry Level
Fast food restaurant manager,Tran-Crane,Healthcare,"Nursing, Medical Research, Pharmaceuticals, Patient Care","['Nursing', 'Medical Research', 'Pharmaceuticals', 'Patient Care']",144000.0,Entry Level
Psychotherapist,Adams-Pierce,Marketing,"Google Ads, SEO","['Google Ads', 'SEO']",90000.0,Entry Level
Medical physicist,Chambers PLC,Marketing,"Market Research, SEO","['Market Research', 'SEO']",104000.0,Senior Level
"Engineer, civil (consulting)",Taylor and Sons,Retail,Customer Service,['Customer Service'],60000.0,Mid Level
Retail manager,"Williams, Lawson and Wilson",Healthcare,"Patient Care, Medical Research, Pharmaceuticals, Nursing","['Patient Care', 'Medical Research', 'Pharmaceuticals', 'Nursing']",49000.0,Mid Level
Hydrogeologist,Malone-Elliott,Education,"Teaching, EdTech","['Teaching', 'EdTech']",41000.0,Entry Level
Insurance claims handler,"Flores, Schaefer and Chen",Education,"Teaching, EdTech, Curriculum Design","['Teaching', 'EdTech', 'Curriculum Design']",128000.0,Mid Level
Ophthalmologist,Jacobson-Booker,Finance,"Financial Modeling, Python","['Financial Modeling', 'Python']",130000.0,Senior Level
Forest/woodland manager,Phillips Ltd,Finance,"SQL, Excel, Python","['SQL', 'Excel', 'Python']",58000.0,Entry Level
Armed forces logistics/support/administrative officer,Ford-Cole,Retail,"Merchandising, Customer Service","['Merchandising', 'Customer Service']",139000.0,Entry Level
Data scientist,Waller-Cook,Healthcare,Patient Care,['Patient Care'],42000.0,Senior Level
Biomedical engineer,"Lewis, Harper and Bennett",Manufacturing,Supply Chain,['Supply Chain'],149000.0,Mid Level
Museum/gallery curator,Armstrong-Taylor,Healthcare,Medical Research,['Medical Research'],65000.0,Senior Level
"Horticulturist, commercial",Thomas-Clark,Finance,"Excel, Financial Modeling, Risk Analysis, SQL","['Excel', 'Financial Modeling', 'Risk Analysis', 'SQL']",43000.0,Entry Level
Farm manager,Mason-Moreno,Retail,Sales,['Sales'],143000.0,Mid Level
"Lighting technician, broadcasting/film/video",Hunter LLC,Software,SQL,['SQL'],86000.0,Entry Level
Print production planner,Thompson-Arnold,Healthcare,"Medical Research, Patient Care, Nursing, Pharmaceuticals","['Medical Research', 'Patient Care', 'Nursing', 'Pharmaceuticals']",47000.0,Mid Level
Financial manager,"Lee, Castillo and Shelton",Marketing,Market Research,['Market Research'],65000.0,Entry Level
Network engineer,"Chapman, Brown and Donovan",Marketing,"Content Writing, Social Media","['Content Writing', 'Social Media']",46000.0,Senior Level
Prison officer,"Moore, Cline and Wright",Retail,"Merchandising, Sales","['Merchandising', 'Sales']",61000.0,Entry Level
Probation officer,Hatfield Ltd,Software,C++,['C++'],112000.0,Senior Level
Armed forces logistics/support/administrative officer,"Rowe, Johnson and Haley",Finance,"Financial Modeling, Excel, SQL, Risk Analysis","['Financial Modeling', 'Excel', 'SQL', 'Risk Analysis']",114000.0,Senior Level
Geographical information systems officer,"Savage, Kirby and Nguyen",Healthcare,"Patient Care, Medical Research, Pharmaceuticals, Nursing","['Patient Care', 'Medical Research', 'Pharmaceuticals', 'Nursing']",63000.0,Mid Level
Dancer,Williams-Ramirez,Finance,"SQL, Excel, Financial Modeling","['SQL', 'Excel', 'Financial Modeling']",54000.0,Entry Level
Camera operator,Brooks Ltd,Marketing,"Content Writing, SEO, Google Ads, Market Research","['Content Writing', 'SEO', 'Google Ads', 'Market Research']",116000.0,Mid Level
Exercise physiologist,Lynch-Floyd,Manufacturing,"Supply Chain, Quality Control","['Supply Chain', 'Quality Control']",130000.0,Entry Level
"Scientist, research (maths)","Ramirez, Scott and Aguilar",Education,"EdTech, Teaching, Curriculum Design, Research","['EdTech', 'Teaching', 'Curriculum Design', 'Research']",93000.0,Senior Level
Maintenance engineer,Spears LLC,Finance,"Excel, Risk Analysis","['Excel', 'Risk Analysis']",146000.0,Entry Level
Multimedia specialist,Silva-Farmer,Manufacturing,"Quality Control, Production Planning, Supply Chain","['Quality Control', 'Production Planning', 'Supply Chain']",137000.0,Mid Level
Publishing rights manager,Guzman Inc,Software,"Java, React, SQL, C++","['Java', 'React', 'SQL', 'C++']",83000.0,Mid Level
Sales executive,Atkins LLC,Healthcare,Medical Research,['Medical Research'],62000.0,Senior Level
Commercial horticulturist,"Floyd, Hughes and Fowler",Healthcare,Medical Research,['Medical Research'],112000.0,Entry Level
Agricultural engineer,Price-Anderson,Marketing,"Google Ads, SEO, Content Writing","['Google Ads', 'SEO', 'Content Writing']",62000.0,Senior Level
Dispensing optician,"Yates, Ryan and Nelson",Finance,"Python, Risk Analysis","['Python', 'Risk Analysis']",77000.0,Entry Level
Engineering geologist,"Small, Williams and Ward",Manufacturing,"Production Planning, Quality Control","['Production Planning', 'Quality Control']",144000.0,Entry Level
